segment_path,target_label,source,original_file,split,start_sec,end_sec,feature_path
data\segments\esc50\2-81731-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\2-81731-A-10.wav,train,1.0,3.0,data\features\esc50\2-81731-A-10_seg01.npy
data\segments\esc50\2-81731-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\2-81731-A-10.wav,train,2.0,4.0,data\features\esc50\2-81731-A-10_seg02.npy
data\segments\esc50\2-81731-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\2-81731-A-10.wav,train,3.0,5.0,data\features\esc50\2-81731-A-10_seg03.npy
data\segments\esc50\2-82367-A-10_seg00.wav,Water,ESC-50,data\standardized_wav\esc50\2-82367-A-10.wav,train,0.0,2.0,data\features\esc50\2-82367-A-10_seg00.npy
data\segments\esc50\2-82367-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\2-82367-A-10.wav,train,1.0,3.0,data\features\esc50\2-82367-A-10_seg01.npy
data\segments\esc50\2-82367-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\2-82367-A-10.wav,train,2.0,4.0,data\features\esc50\2-82367-A-10_seg02.npy
data\segments\esc50\2-82367-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\2-82367-A-10.wav,train,3.0,5.0,data\features\esc50\2-82367-A-10_seg03.npy
data\segments\esc50\2-87781-A-10_seg00.wav,Water,ESC-50,data\standardized_wav\esc50\2-87781-A-10.wav,train,0.0,2.0,data\features\esc50\2-87781-A-10_seg00.npy
data\segments\esc50\2-87781-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\2-87781-A-10.wav,train,1.0,3.0,data\features\esc50\2-87781-A-10_seg01.npy
data\segments\esc50\2-87781-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\2-87781-A-10.wav,train,2.0,4.0,data\features\esc50\2-87781-A-10_seg02.npy
data\segments\esc50\2-87781-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\2-87781-A-10.wav,train,3.0,5.0,data\features\esc50\2-87781-A-10_seg03.npy
data\segments\esc50\2-96654-A-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\2-96654-A-47.wav,train,0.0,2.0,data\features\esc50\2-96654-A-47_seg00.npy
data\segments\esc50\2-96654-A-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\2-96654-A-47.wav,train,1.0,3.0,data\features\esc50\2-96654-A-47_seg01.npy
data\segments\esc50\2-96654-A-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\2-96654-A-47.wav,train,2.0,4.0,data\features\esc50\2-96654-A-47_seg02.npy
data\segments\esc50\2-96654-A-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\2-96654-A-47.wav,train,3.0,5.0,data\features\esc50\2-96654-A-47_seg03.npy
data\segments\esc50\2-98866-A-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\2-98866-A-47.wav,train,0.0,2.0,data\features\esc50\2-98866-A-47_seg00.npy
data\segments\esc50\2-98866-A-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\2-98866-A-47.wav,train,1.0,3.0,data\features\esc50\2-98866-A-47_seg01.npy
data\segments\esc50\2-98866-A-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\2-98866-A-47.wav,train,2.0,4.0,data\features\esc50\2-98866-A-47_seg02.npy
data\segments\esc50\2-98866-A-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\2-98866-A-47.wav,train,3.0,5.0,data\features\esc50\2-98866-A-47_seg03.npy
data\segments\esc50\3-103050-A-19_seg00.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-103050-A-19.wav,train,0.0,2.0,data\features\esc50\3-103050-A-19_seg00.npy
data\segments\esc50\3-103050-A-19_seg01.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-103050-A-19.wav,train,1.0,3.0,data\features\esc50\3-103050-A-19_seg01.npy
data\segments\esc50\3-103050-A-19_seg02.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-103050-A-19.wav,train,2.0,4.0,data\features\esc50\3-103050-A-19_seg02.npy
data\segments\esc50\3-103050-A-19_seg03.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-103050-A-19.wav,train,3.0,5.0,data\features\esc50\3-103050-A-19_seg03.npy
data\segments\esc50\3-103051-A-19_seg00.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-103051-A-19.wav,train,0.0,2.0,data\features\esc50\3-103051-A-19_seg00.npy
data\segments\esc50\3-103051-A-19_seg01.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-103051-A-19.wav,train,1.0,3.0,data\features\esc50\3-103051-A-19_seg01.npy
data\segments\esc50\3-103051-A-19_seg02.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-103051-A-19.wav,train,2.0,4.0,data\features\esc50\3-103051-A-19_seg02.npy
data\segments\esc50\3-103051-A-19_seg03.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-103051-A-19.wav,train,3.0,5.0,data\features\esc50\3-103051-A-19_seg03.npy
data\segments\esc50\3-103051-B-19_seg00.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-103051-B-19.wav,train,0.0,2.0,data\features\esc50\3-103051-B-19_seg00.npy
data\segments\esc50\3-103051-B-19_seg01.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-103051-B-19.wav,train,1.0,3.0,data\features\esc50\3-103051-B-19_seg01.npy
data\segments\esc50\3-103051-B-19_seg02.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-103051-B-19.wav,train,2.0,4.0,data\features\esc50\3-103051-B-19_seg02.npy
data\segments\esc50\3-103051-B-19_seg03.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-103051-B-19.wav,train,3.0,5.0,data\features\esc50\3-103051-B-19_seg03.npy
data\segments\esc50\3-103051-C-19_seg00.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-103051-C-19.wav,train,0.0,2.0,data\features\esc50\3-103051-C-19_seg00.npy
data\segments\esc50\3-103051-C-19_seg01.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-103051-C-19.wav,train,1.0,3.0,data\features\esc50\3-103051-C-19_seg01.npy
data\segments\esc50\3-103051-C-19_seg02.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-103051-C-19.wav,train,2.0,4.0,data\features\esc50\3-103051-C-19_seg02.npy
data\segments\esc50\3-103051-C-19_seg03.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-103051-C-19.wav,train,3.0,5.0,data\features\esc50\3-103051-C-19_seg03.npy
data\segments\esc50\3-104632-A-12_seg00.wav,Fire,ESC-50,data\standardized_wav\esc50\3-104632-A-12.wav,train,0.0,2.0,data\features\esc50\3-104632-A-12_seg00.npy
data\segments\esc50\3-104632-A-12_seg01.wav,Fire,ESC-50,data\standardized_wav\esc50\3-104632-A-12.wav,train,1.0,3.0,data\features\esc50\3-104632-A-12_seg01.npy
data\segments\esc50\3-104632-A-12_seg02.wav,Fire,ESC-50,data\standardized_wav\esc50\3-104632-A-12.wav,train,2.0,4.0,data\features\esc50\3-104632-A-12_seg02.npy
data\segments\esc50\3-104632-A-12_seg03.wav,Fire,ESC-50,data\standardized_wav\esc50\3-104632-A-12.wav,train,3.0,5.0,data\features\esc50\3-104632-A-12_seg03.npy
data\segments\esc50\3-104958-A-12_seg00.wav,Fire,ESC-50,data\standardized_wav\esc50\3-104958-A-12.wav,train,0.0,2.0,data\features\esc50\3-104958-A-12_seg00.npy
data\segments\esc50\3-104958-A-12_seg01.wav,Fire,ESC-50,data\standardized_wav\esc50\3-104958-A-12.wav,train,1.0,3.0,data\features\esc50\3-104958-A-12_seg01.npy
data\segments\esc50\3-104958-A-12_seg02.wav,Fire,ESC-50,data\standardized_wav\esc50\3-104958-A-12.wav,train,2.0,4.0,data\features\esc50\3-104958-A-12_seg02.npy
data\segments\esc50\3-104958-A-12_seg03.wav,Fire,ESC-50,data\standardized_wav\esc50\3-104958-A-12.wav,train,3.0,5.0,data\features\esc50\3-104958-A-12_seg03.npy
data\segments\esc50\3-115387-A-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\3-115387-A-47.wav,train,0.0,2.0,data\features\esc50\3-115387-A-47_seg00.npy
data\segments\esc50\3-115387-A-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\3-115387-A-47.wav,train,1.0,3.0,data\features\esc50\3-115387-A-47_seg01.npy
data\segments\esc50\3-115387-A-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\3-115387-A-47.wav,train,2.0,4.0,data\features\esc50\3-115387-A-47_seg02.npy
data\segments\esc50\3-115387-A-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\3-115387-A-47.wav,train,3.0,5.0,data\features\esc50\3-115387-A-47_seg03.npy
data\segments\esc50\3-115387-B-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\3-115387-B-47.wav,train,0.0,2.0,data\features\esc50\3-115387-B-47_seg00.npy
data\segments\esc50\3-115387-B-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\3-115387-B-47.wav,train,1.0,3.0,data\features\esc50\3-115387-B-47_seg01.npy
data\segments\esc50\3-115387-B-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\3-115387-B-47.wav,train,2.0,4.0,data\features\esc50\3-115387-B-47_seg02.npy
data\segments\esc50\3-115387-B-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\3-115387-B-47.wav,train,3.0,5.0,data\features\esc50\3-115387-B-47_seg03.npy
data\segments\esc50\3-115387-C-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\3-115387-C-47.wav,train,0.0,2.0,data\features\esc50\3-115387-C-47_seg00.npy
data\segments\esc50\3-115387-C-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\3-115387-C-47.wav,train,1.0,3.0,data\features\esc50\3-115387-C-47_seg01.npy
data\segments\esc50\3-115387-C-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\3-115387-C-47.wav,train,2.0,4.0,data\features\esc50\3-115387-C-47_seg02.npy
data\segments\esc50\3-115387-C-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\3-115387-C-47.wav,train,3.0,5.0,data\features\esc50\3-115387-C-47_seg03.npy
data\segments\esc50\3-117504-A-16_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\3-117504-A-16.wav,train,0.0,2.0,data\features\esc50\3-117504-A-16_seg00.npy
data\segments\esc50\3-117504-A-16_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\3-117504-A-16.wav,train,1.0,3.0,data\features\esc50\3-117504-A-16_seg01.npy
data\segments\esc50\3-117504-A-16_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\3-117504-A-16.wav,train,2.0,4.0,data\features\esc50\3-117504-A-16_seg02.npy
data\segments\esc50\3-117504-A-16_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\3-117504-A-16.wav,train,3.0,5.0,data\features\esc50\3-117504-A-16_seg03.npy
data\segments\esc50\3-117504-B-16_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\3-117504-B-16.wav,train,0.0,2.0,data\features\esc50\3-117504-B-16_seg00.npy
data\segments\esc50\3-117504-B-16_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\3-117504-B-16.wav,train,1.0,3.0,data\features\esc50\3-117504-B-16_seg01.npy
data\segments\esc50\3-117504-B-16_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\3-117504-B-16.wav,train,2.0,4.0,data\features\esc50\3-117504-B-16_seg02.npy
data\segments\esc50\3-117504-B-16_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\3-117504-B-16.wav,train,3.0,5.0,data\features\esc50\3-117504-B-16_seg03.npy
data\segments\esc50\3-120644-A-12_seg00.wav,Fire,ESC-50,data\standardized_wav\esc50\3-120644-A-12.wav,train,0.0,2.0,data\features\esc50\3-120644-A-12_seg00.npy
data\segments\esc50\3-120644-A-12_seg01.wav,Fire,ESC-50,data\standardized_wav\esc50\3-120644-A-12.wav,train,1.0,3.0,data\features\esc50\3-120644-A-12_seg01.npy
data\segments\esc50\3-120644-A-12_seg02.wav,Fire,ESC-50,data\standardized_wav\esc50\3-120644-A-12.wav,train,2.0,4.0,data\features\esc50\3-120644-A-12_seg02.npy
data\segments\esc50\3-120644-A-12_seg03.wav,Fire,ESC-50,data\standardized_wav\esc50\3-120644-A-12.wav,train,3.0,5.0,data\features\esc50\3-120644-A-12_seg03.npy
data\segments\esc50\3-123224-A-19_seg00.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-123224-A-19.wav,train,0.0,2.0,data\features\esc50\3-123224-A-19_seg00.npy
data\segments\esc50\3-123224-A-19_seg01.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-123224-A-19.wav,train,1.0,3.0,data\features\esc50\3-123224-A-19_seg01.npy
data\segments\esc50\3-123224-A-19_seg02.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-123224-A-19.wav,train,2.0,4.0,data\features\esc50\3-123224-A-19_seg02.npy
data\segments\esc50\3-123224-A-19_seg03.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-123224-A-19.wav,train,3.0,5.0,data\features\esc50\3-123224-A-19_seg03.npy
data\segments\esc50\3-124600-A-19_seg00.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-124600-A-19.wav,train,0.0,2.0,data\features\esc50\3-124600-A-19_seg00.npy
data\segments\esc50\3-124600-A-19_seg01.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-124600-A-19.wav,train,1.0,3.0,data\features\esc50\3-124600-A-19_seg01.npy
data\segments\esc50\3-124600-A-19_seg02.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-124600-A-19.wav,train,2.0,4.0,data\features\esc50\3-124600-A-19_seg02.npy
data\segments\esc50\3-124600-A-19_seg03.wav,Thunder,ESC-50,data\standardized_wav\esc50\3-124600-A-19.wav,train,3.0,5.0,data\features\esc50\3-124600-A-19_seg03.npy
data\segments\esc50\3-128512-A-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\3-128512-A-47.wav,train,0.0,2.0,data\features\esc50\3-128512-A-47_seg00.npy
data\segments\esc50\3-128512-A-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\3-128512-A-47.wav,train,1.0,3.0,data\features\esc50\3-128512-A-47_seg01.npy
data\segments\esc50\3-128512-A-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\3-128512-A-47.wav,train,2.0,4.0,data\features\esc50\3-128512-A-47_seg02.npy
data\segments\esc50\3-128512-A-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\3-128512-A-47.wav,train,3.0,5.0,data\features\esc50\3-128512-A-47_seg03.npy
data\segments\esc50\3-128512-B-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\3-128512-B-47.wav,train,0.0,2.0,data\features\esc50\3-128512-B-47_seg00.npy
data\segments\esc50\3-128512-B-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\3-128512-B-47.wav,train,1.0,3.0,data\features\esc50\3-128512-B-47_seg01.npy
data\segments\esc50\3-128512-B-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\3-128512-B-47.wav,train,2.0,4.0,data\features\esc50\3-128512-B-47_seg02.npy
data\segments\esc50\3-128512-B-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\3-128512-B-47.wav,train,3.0,5.0,data\features\esc50\3-128512-B-47_seg03.npy
data\segments\esc50\3-132852-A-10_seg00.wav,Water,ESC-50,data\standardized_wav\esc50\3-132852-A-10.wav,train,0.0,2.0,data\features\esc50\3-132852-A-10_seg00.npy
data\segments\esc50\3-132852-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\3-132852-A-10.wav,train,1.0,3.0,data\features\esc50\3-132852-A-10_seg01.npy
data\segments\esc50\3-132852-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\3-132852-A-10.wav,train,2.0,4.0,data\features\esc50\3-132852-A-10_seg02.npy
data\segments\esc50\3-132852-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\3-132852-A-10.wav,train,3.0,5.0,data\features\esc50\3-132852-A-10_seg03.npy
data\segments\esc50\3-134699-A-16_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\3-134699-A-16.wav,train,0.0,2.0,data\features\esc50\3-134699-A-16_seg00.npy
data\segments\esc50\3-134699-A-16_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\3-134699-A-16.wav,train,1.0,3.0,data\features\esc50\3-134699-A-16_seg01.npy
data\segments\esc50\3-134699-A-16_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\3-134699-A-16.wav,train,2.0,4.0,data\features\esc50\3-134699-A-16_seg02.npy
data\segments\esc50\3-134699-A-16_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\3-134699-A-16.wav,train,3.0,5.0,data\features\esc50\3-134699-A-16_seg03.npy
data\segments\esc50\3-134699-B-16_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\3-134699-B-16.wav,train,0.0,2.0,data\features\esc50\3-134699-B-16_seg00.npy
data\segments\esc50\3-134699-B-16_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\3-134699-B-16.wav,train,1.0,3.0,data\features\esc50\3-134699-B-16_seg01.npy
data\segments\esc50\3-134699-B-16_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\3-134699-B-16.wav,train,2.0,4.0,data\features\esc50\3-134699-B-16_seg02.npy
data\segments\esc50\3-134699-B-16_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\3-134699-B-16.wav,train,3.0,5.0,data\features\esc50\3-134699-B-16_seg03.npy
data\segments\esc50\3-134699-C-16_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\3-134699-C-16.wav,train,0.0,2.0,data\features\esc50\3-134699-C-16_seg00.npy
data\segments\esc50\3-134699-C-16_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\3-134699-C-16.wav,train,1.0,3.0,data\features\esc50\3-134699-C-16_seg01.npy
data\segments\esc50\3-134699-C-16_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\3-134699-C-16.wav,train,2.0,4.0,data\features\esc50\3-134699-C-16_seg02.npy
data\segments\esc50\3-134699-C-16_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\3-134699-C-16.wav,train,3.0,5.0,data\features\esc50\3-134699-C-16_seg03.npy
data\segments\esc50\3-135650-A-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\3-135650-A-45.wav,train,0.0,2.0,data\features\esc50\3-135650-A-45_seg00.npy
data\segments\esc50\3-135650-A-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\3-135650-A-45.wav,train,1.0,3.0,data\features\esc50\3-135650-A-45_seg01.npy
data\segments\esc50\3-135650-A-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\3-135650-A-45.wav,train,2.0,4.0,data\features\esc50\3-135650-A-45_seg02.npy
data\segments\esc50\3-135650-A-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\3-135650-A-45.wav,train,3.0,5.0,data\features\esc50\3-135650-A-45_seg03.npy
data\segments\esc50\3-135650-B-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\3-135650-B-45.wav,train,0.0,2.0,data\features\esc50\3-135650-B-45_seg00.npy
data\segments\esc50\3-135650-B-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\3-135650-B-45.wav,train,1.0,3.0,data\features\esc50\3-135650-B-45_seg01.npy
data\segments\esc50\3-135650-B-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\3-135650-B-45.wav,train,2.0,4.0,data\features\esc50\3-135650-B-45_seg02.npy
data\segments\esc50\3-135650-B-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\3-135650-B-45.wav,train,3.0,5.0,data\features\esc50\3-135650-B-45_seg03.npy
data\segments\esc50\3-136451-A-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\3-136451-A-45.wav,train,0.0,2.0,data\features\esc50\3-136451-A-45_seg00.npy
data\segments\esc50\3-136451-A-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\3-136451-A-45.wav,train,1.0,3.0,data\features\esc50\3-136451-A-45_seg01.npy
data\segments\esc50\3-136451-A-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\3-136451-A-45.wav,train,2.0,4.0,data\features\esc50\3-136451-A-45_seg02.npy
data\segments\esc50\3-136451-A-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\3-136451-A-45.wav,train,3.0,5.0,data\features\esc50\3-136451-A-45_seg03.npy
data\segments\esc50\3-136608-A-16_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\3-136608-A-16.wav,train,0.0,2.0,data\features\esc50\3-136608-A-16_seg00.npy
data\segments\esc50\3-136608-A-16_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\3-136608-A-16.wav,train,1.0,3.0,data\features\esc50\3-136608-A-16_seg01.npy
data\segments\esc50\3-136608-A-16_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\3-136608-A-16.wav,train,2.0,4.0,data\features\esc50\3-136608-A-16_seg02.npy
data\segments\esc50\3-136608-A-16_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\3-136608-A-16.wav,train,3.0,5.0,data\features\esc50\3-136608-A-16_seg03.npy
data\segments\esc50\3-138212-A-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\3-138212-A-45.wav,train,0.0,2.0,data\features\esc50\3-138212-A-45_seg00.npy
data\segments\esc50\3-138212-A-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\3-138212-A-45.wav,train,1.0,3.0,data\features\esc50\3-138212-A-45_seg01.npy
data\segments\esc50\3-138212-A-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\3-138212-A-45.wav,train,2.0,4.0,data\features\esc50\3-138212-A-45_seg02.npy
data\segments\esc50\3-138212-A-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\3-138212-A-45.wav,train,3.0,5.0,data\features\esc50\3-138212-A-45_seg03.npy
data\segments\esc50\3-140774-A-10_seg00.wav,Water,ESC-50,data\standardized_wav\esc50\3-140774-A-10.wav,train,0.0,2.0,data\features\esc50\3-140774-A-10_seg00.npy
data\segments\esc50\3-140774-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\3-140774-A-10.wav,train,1.0,3.0,data\features\esc50\3-140774-A-10_seg01.npy
data\segments\esc50\3-140774-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\3-140774-A-10.wav,train,2.0,4.0,data\features\esc50\3-140774-A-10_seg02.npy
data\segments\esc50\3-140774-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\3-140774-A-10.wav,train,3.0,5.0,data\features\esc50\3-140774-A-10_seg03.npy
data\segments\esc50\3-141559-A-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\3-141559-A-45.wav,train,0.0,2.0,data\features\esc50\3-141559-A-45_seg00.npy
data\segments\esc50\3-141559-A-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\3-141559-A-45.wav,train,1.0,3.0,data\features\esc50\3-141559-A-45_seg01.npy
data\segments\esc50\3-141559-A-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\3-141559-A-45.wav,train,2.0,4.0,data\features\esc50\3-141559-A-45_seg02.npy
data\segments\esc50\3-141559-A-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\3-141559-A-45.wav,train,3.0,5.0,data\features\esc50\3-141559-A-45_seg03.npy
data\segments\esc50\3-142005-A-10_seg00.wav,Water,ESC-50,data\standardized_wav\esc50\3-142005-A-10.wav,train,0.0,2.0,data\features\esc50\3-142005-A-10_seg00.npy
data\segments\esc50\3-142005-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\3-142005-A-10.wav,train,1.0,3.0,data\features\esc50\3-142005-A-10_seg01.npy
data\segments\esc50\3-142005-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\3-142005-A-10.wav,train,2.0,4.0,data\features\esc50\3-142005-A-10_seg02.npy
data\segments\esc50\3-142005-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\3-142005-A-10.wav,train,3.0,5.0,data\features\esc50\3-142005-A-10_seg03.npy
