path,label,source,duration_sec,split
X:\NEU\capstone\data\segments\fsd50k\409727.wav,Wind,FSD50K,1.3773125,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_32_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_46_seg2.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_46_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_03_seg3.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\fsd50k\381702.wav,Train,FSD50K,10.475125,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_35_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_28_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\420296.wav,Wind,FSD50K,1.484,train
X:\NEU\capstone\data\segments\fsd50k\248237.wav,Fire,FSD50K,7.5458125,val
X:\NEU\capstone\data\segments\fsd50k\242014.wav,Thunder,FSD50K,16.0914375,train
X:\NEU\capstone\data\segments\fsd50k\400874.wav,Fire,FSD50K,14.48,train
X:\NEU\capstone\data\segments\fsd50k\85836.wav,Fire,FSD50K,4.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_07_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_44_seg6.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\fsd50k\22732.wav,Train,FSD50K,6.0604375,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_37_seg8.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_59_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_17_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_25_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\193469.wav,Fire,FSD50K,5.5131875,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_59_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\34069.wav,Water,FSD50K,8.0456875,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_55_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_42_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_15_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_19_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\140720.wav,Fire,FSD50K,15.6433125,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_41_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\159693.wav,Thunder,FSD50K,19.75,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_07_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_39_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_24_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\174461.wav,Fire,FSD50K,2.291125,train
X:\NEU\capstone\data\segments\fsd50k\341874.wav,Wind,FSD50K,9.392875,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_15_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\72061.wav,Fire,FSD50K,4.3095625,train
X:\NEU\capstone\data\segments\fsd50k\250653.wav,Wind,FSD50K,13.138125,train
X:\NEU\capstone\data\segments\fsd50k\398809.wav,Fire,FSD50K,2.6790625,train
X:\NEU\capstone\data\segments\fsd50k\196348.wav,Fire,FSD50K,10.832125,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_36_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_55_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_18_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\244028.wav,Water,FSD50K,6.712,train
X:\NEU\capstone\data\segments\fsd50k\339058.wav,Fire,FSD50K,0.4296875,train
X:\NEU\capstone\data\segments\fsd50k\58255.wav,Thunder,FSD50K,24.6856875,val
X:\NEU\capstone\data\segments\fsd50k\182900.wav,Wind,FSD50K,8.1245,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_72_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_62_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_42_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_69_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_11_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\27244.wav,Thunder,FSD50K,16.2533125,train
X:\NEU\capstone\data\segments\fsd50k\147378.wav,Fire,FSD50K,4.1375,train
X:\NEU\capstone\data\segments\fsd50k\112674.wav,Train,FSD50K,15.0235,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_19_seg7.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_63_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\12501.wav,Train,FSD50K,21.5945625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_43_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_06_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_41_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_28_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\193468.wav,Fire,FSD50K,5.2091875,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_68_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\378284.wav,Fire,FSD50K,11.12,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_09_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_10_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_63_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_43_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\322176.wav,Fire,FSD50K,10.0,test
X:\NEU\capstone\data\segments\fsd50k\152983.wav,Wind,FSD50K,7.9191875,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_53_seg7.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_38_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\379994.wav,Train,FSD50K,15.4645,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_58_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_44_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_33_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_42_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\326947.wav,Fire,FSD50K,8.5,train
X:\NEU\capstone\data\segments\fsd50k\325156.wav,Thunder,FSD50K,16.7446875,train
X:\NEU\capstone\data\segments\fsd50k\407012.wav,Wind,FSD50K,13.7566875,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_09_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\18686.wav,Train,FSD50K,29.999,train
X:\NEU\capstone\data\segments\fsd50k\112683.wav,Train,FSD50K,13.6709375,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_12_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\253953.wav,Thunder,FSD50K,19.7026875,train
X:\NEU\capstone\data\segments\fsd50k\409742.wav,Fire,FSD50K,2.2154375,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_17_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\73271.wav,Thunder,FSD50K,14.06175,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_09_seg1.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\wildfire\videoplayback_17_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_36_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\90344.wav,Train,FSD50K,18.4746875,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_30_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_37_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_57_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_56_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_23_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_30_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_55_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_07_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_29_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_71_seg3.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\wildfire\videoplayback_06_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_55_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\258182.wav,Train,FSD50K,16.0058125,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_32_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\4211.wav,Fire,FSD50K,9.4824375,train
X:\NEU\capstone\data\segments\fsd50k\68718.wav,Water,FSD50K,4.82975,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_08_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_31_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_51_seg5.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_28_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_13_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_02_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\166171.wav,Wind,FSD50K,7.5226875,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_09_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\172722.wav,Fire,FSD50K,7.465625,test
X:\NEU\capstone\data\segments\fsd50k\125841.wav,Train,FSD50K,3.918375,test
X:\NEU\capstone\data\segments\wildfire\videoplayback_24_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\237411.wav,Thunder,FSD50K,16.99975,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_43_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\130247.wav,Fire,FSD50K,27.8345625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_35_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\336652.wav,Wind,FSD50K,10.2225,test
X:\NEU\capstone\data\segments\fsd50k\84683.wav,Water,FSD50K,15.0610625,train
X:\NEU\capstone\data\segments\fsd50k\322493.wav,Fire,FSD50K,7.039,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_66_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\424383.wav,Fire,FSD50K,10.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_68_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_19_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_01_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\156311.wav,Fire,FSD50K,5.1541875,train
X:\NEU\capstone\data\segments\fsd50k\405343.wav,Train,FSD50K,22.4615625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_43_seg3.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_39_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_37_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\59277.wav,Aircraft,FSD50K,20.63675,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_19_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_69_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\112697.wav,Train,FSD50K,15.098125,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_66_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\102695.wav,Fire,FSD50K,22.1866875,train
X:\NEU\capstone\data\segments\fsd50k\423356.wav,Train,FSD50K,2.0,test
X:\NEU\capstone\data\segments\fsd50k\420324.wav,Wind,FSD50K,1.461375,val
X:\NEU\capstone\data\segments\wildfire\videoplayback_64_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_55_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_32_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_32_seg3.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\wildfire\videoplayback_06_seg1.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\fsd50k\2217.wav,Train,FSD50K,3.99675,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_71_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_67_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\17514.wav,Fire,FSD50K,9.3340625,test
X:\NEU\capstone\data\segments\wildfire\videoplayback_06_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\391259.wav,Wind,FSD50K,3.00025,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_61_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\256308.wav,Fire,FSD50K,1.54275,train
X:\NEU\capstone\data\segments\fsd50k\379017.wav,Wind,FSD50K,5.32875,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_71_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_15_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_21_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\391694.wav,Water,FSD50K,4.586875,train
X:\NEU\capstone\data\segments\fsd50k\420318.wav,Wind,FSD50K,2.345375,train
X:\NEU\capstone\data\segments\fsd50k\164469.wav,Fire,FSD50K,6.664375,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_52_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_58_seg6.wav,Fire,FireDataset,5.0,train
